transaction_id,timestamp,merchant_id,amount,payment_method,location,device_id,customer_id,transaction_status,fraud_label
TF4B9FB83305E,2025-01-01 07:43:03,M0012,604.42,UPI,Nagpur,D01578,C01293,SUCCESS,0
T9F3146343E36,2025-01-01 07:43:05,M0019,137.81,Net Banking,Mumbai,D00212,C00540,SUCCESS,0
TFECD40CC7250,2025-01-01 07:43:14,M0023,317.85,UPI,Jaipur,D01232,C01366,FAILED,0
TC9618AA977B4,2025-01-01 07:43:36,M0038,1142.81,Debit Card,Kochi,D00962,C03060,SUCCESS,0
TDD35EA3F8EAF,2025-01-01 07:43:45,M0021,3399.18,UPI,Hyderabad,D04363,C02883,SUCCESS,0
TA746A8534D16,2025-01-01 07:43:59,M0038,1317.99,Debit Card,Kochi,D00597,C00771,SUCCESS,0
T752BC5943BBD,2025-01-01 07:44:12,M0035,599.91,Credit Card,Lucknow,D00733,C02672,SUCCESS,0
T676470DC67E2,2025-01-01 07:44:32,M0046,1280.38,UPI,Delhi,D02460,C00184,SUCCESS,0
T9A60191CB951,2025-01-01 07:44:55,M0017,3356.06,UPI,Pune,D01645,C00542,SUCCESS,0
TBD420AE309BE,2025-01-01 07:46:00,M0045,1393.17,Debit Card,Kolkata,D01811,C01826,SUCCESS,0
T064F53E6898F,2025-01-01 07:47:19,M0019,1429.25,Credit Card,Mumbai,D01814,C02653,SUCCESS,0
T2BEC2FEB5F6F,2025-01-01 07:47:32,M0030,3012.14,Debit Card,Nagpur,D00647,C01027,SUCCESS,0
T54BB1E339FDD,2025-01-01 07:49:00,M0050,1285.26,Wallet,Kolkata,D04093,C03520,SUCCESS,0
T5F4C5FA7EC24,2025-01-01 07:49:05,M0007,3739.96,UPI,Mumbai,D01583,C01633,SUCCESS,0
TB16A11AE78BB,2025-01-01 07:49:15,M0024,1006.38,Net Banking,Lucknow,D02965,C00075,SUCCESS,0
T2D38C889D9F7,2025-01-01 07:50:40,M0002,1361.3,UPI,Delhi,D03459,C02443,SUCCESS,0
T06E50F60D557,2025-01-01 07:50:47,M0046,4177.44,UPI,Chennai,D00934,C01075,SUCCESS,0
T7B2515FBB48C,2025-01-01 07:50:57,M0027,1188.9,UPI,Hyderabad,D02361,C00974,SUCCESS,0
T226A3D4AA249,2025-01-01 07:52:08,M0005,536.9,Credit Card,Chennai,D04161,C00329,SUCCESS,0
T58C164C84358,2025-01-01 07:52:43,M0005,450.93,Credit Card,Chennai,D03728,C01169,FAILED,0
TC3F742907A73,2025-01-01 07:53:27,M0004,1194.14,Debit Card,Nagpur,D01937,C00682,SUCCESS,0
T6C1BC091C2BC,2025-01-01 07:54:28,M0021,7462.38,Debit Card,Hyderabad,D03012,C00471,SUCCESS,0
T2B047B840F95,2025-01-01 07:54:57,M0021,5309.86,UPI,Hyderabad,D00696,C03619,FAILED,0
TEC9632420C5E,2025-01-01 07:55:21,M0013,1231.48,UPI,Chandigarh,D01019,C01920,SUCCESS,0
T58A805079BE8,2025-01-01 07:55:45,M0027,1997.39,UPI,Hyderabad,D01177,C01194,FAILED,0
TF244E0FE5C2D,2025-01-01 07:55:45,M0010,420.24,Wallet,Delhi,D00563,C03200,SUCCESS,0
TA3EF3D42CB6E,2025-01-01 07:56:13,M0036,2116.89,UPI,Chennai,D04117,C03782,SUCCESS,0
T4E235B83F7BF,2025-01-01 07:56:22,M0032,1456.79,UPI,Pune,D02729,C03294,SUCCESS,0
T12FFA8ABED88,2025-01-01 07:56:31,M0027,1350.85,Net Banking,Hyderabad,D00702,C02145,SUCCESS,0
TA2B71E20D81F,2025-01-01 07:57:03,M0021,3859.06,UPI,Chandigarh,D02191,C00119,SUCCESS,0
TC531EA37337B,2025-01-01 07:57:42,M0014,244.19,Credit Card,Jaipur,D01318,C01351,SUCCESS,0
TC5A7F2F89CDC,2025-01-01 07:58:07,M0027,2339.63,UPI,Hyderabad,D00359,C03241,SUCCESS,0
TE7963358AB42,2025-01-01 07:58:27,M0038,2418.16,Credit Card,Kochi,D01561,C00212,SUCCESS,0
T37C08C4C9381,2025-01-01 07:58:51,M0018,6058.35,Credit Card,Mumbai,D01013,C01863,SUCCESS,0
TE296C70707AD,2025-01-01 07:59:14,M0036,2820.1,Debit Card,Surat,D01790,C03121,SUCCESS,0
TED5B51611E20,2025-01-01 07:59:59,M0060,1532.49,Wallet,Indore,D03888,C02404,SUCCESS,0
TBCD8D6EDC5A7,2025-01-01 08:00:23,M0009,3772.76,UPI,Nagpur,D02711,C02223,SUCCESS,0
T8E5A7896BE53,2025-01-01 08:00:51,M0034,2219.0,Net Banking,Ahmedabad,D01419,C01883,SUCCESS,0
T9807D860CB50,2025-01-01 08:02:43,M0030,910.05,Debit Card,Nagpur,D02830,C03996,SUCCESS,0
TEBA4EA6657BC,2025-01-01 08:03:13,M0047,3277.94,Debit Card,Kochi,D04215,C03688,FAILED,0
T00FCD01338CC,2025-01-01 08:03:32,M0040,843.97,Credit Card,Indore,D04327,C03765,SUCCESS,0
T1E1A4792ABDF,2025-01-01 08:03:57,M0009,1089.59,UPI,Nagpur,D04419,C00214,SUCCESS,0
TBBABF134D05D,2025-01-01 08:04:33,M0022,1826.95,UPI,Hyderabad,D02097,C00809,SUCCESS,0
TF87B5EC9DC0A,2025-01-01 08:04:42,M0055,2067.23,Credit Card,Kolkata,D02045,C02840,SUCCESS,0
TA21B1E883C54,2025-01-01 08:06:26,M0008,244.33,Debit Card,Bengaluru,D01925,C02756,SUCCESS,0
TE73176D1AA57,2025-01-01 08:06:42,M0019,1458.25,UPI,Jaipur,D02054,C03271,SUCCESS,0
T5CBF0B3BE044,2025-01-01 08:07:02,M0011,2562.95,Debit Card,Surat,D02411,C00908,SUCCESS,0
T9E8944B72463,2025-01-01 08:07:19,M0027,1625.34,UPI,Hyderabad,D01494,C03324,SUCCESS,0
T2BAF13CE753B,2025-01-01 08:07:49,M0044,257.61,Credit Card,Pune,D03352,C02757,SUCCESS,0
TB7B38300DA14,2025-01-01 08:07:51,M0021,4492.25,UPI,Hyderabad,D01675,C01235,SUCCESS,0
T477B0293AC61,2025-01-01 08:09:02,M0016,2311.93,UPI,Lucknow,D00741,C01778,SUCCESS,0
T0CBBA9B40222,2025-01-01 08:10:44,M0010,256.62,UPI,Delhi,D03961,C01905,SUCCESS,0
TB6EAE82C7E70,2025-01-01 08:10:56,M0027,2274.53,Debit Card,Hyderabad,D00392,C00977,SUCCESS,0
TA73B085B8443,2025-01-01 08:11:25,M0002,1747.66,UPI,Delhi,D03510,C03678,SUCCESS,0
T033E3EA78A33,2025-01-01 08:11:25,M0013,1289.91,Debit Card,Chandigarh,D00666,C00644,SUCCESS,0
T7FEC594D9B90,2025-01-01 08:11:50,M0055,2054.39,Debit Card,Kolkata,D03208,C03485,SUCCESS,0
TE7CD2AF27FC1,2025-01-01 08:12:02,M0027,2569.52,Credit Card,Hyderabad,D00812,C03438,SUCCESS,0
TC6CAC092492A,2025-01-01 08:12:27,M0003,2930.21,UPI,Bengaluru,D04159,C03739,SUCCESS,0
T57BB8406ADA6,2025-01-01 08:12:46,M0043,1611.67,Debit Card,Nagpur,D04023,C03964,SUCCESS,0
T7D79D97ACE91,2025-01-01 08:13:01,M0047,3753.5,Debit Card,Bengaluru,D01119,C00800,SUCCESS,0
TBDD1F25D3B2C,2025-01-01 08:13:59,M0052,968.7,Debit Card,Delhi,D02493,C03385,SUCCESS,0
T8D42130EF328,2025-01-01 08:14:00,M0036,3228.28,Debit Card,Chennai,D03284,C02742,SUCCESS,0
TD9F497BE050F,2025-01-01 08:14:28,M0015,1756.35,Debit Card,Delhi,D02360,C01795,SUCCESS,0
TA8C5F7118BAF,2025-01-01 08:14:47,M0022,1494.8,Net Banking,Hyderabad,D04178,C00795,SUCCESS,0
T3BC8535C1EE1,2025-01-01 08:14:51,M0056,5878.69,Net Banking,Kochi,D01352,C02488,SUCCESS,0
T3B8A215C4B11,2025-01-01 08:15:22,M0003,4442.64,Credit Card,Mumbai,D01630,C00627,SUCCESS,0
T3868B51A1779,2025-01-01 08:16:27,M0038,1503.49,Debit Card,Kochi,D02200,C01545,SUCCESS,0
T0D8E76E35339,2025-01-01 08:16:48,M0013,1344.82,Net Banking,Chandigarh,D01221,C03721,SUCCESS,0
TD8B929EA4EE0,2025-01-01 08:17:04,M0023,1114.79,Net Banking,Jaipur,D02772,C02781,SUCCESS,0
TE0E318172AC9,2025-01-01 08:17:34,M0007,1988.74,Wallet,Kolkata,D01537,C02794,FAILED,1
T813405E00DDE,2025-01-01 08:18:11,M0013,1580.31,Credit Card,Chandigarh,D02365,C01799,SUCCESS,0
T7F02C8A5F0E9,2025-01-01 08:19:14,M0037,3229.02,UPI,Indore,D01174,C02705,SUCCESS,0
TA00111AB8236,2025-01-01 08:19:23,M0001,2147.1,Net Banking,Surat,D01717,C02746,SUCCESS,0
TEA93AE2A4911,2025-01-01 08:21:05,M0007,3761.97,UPI,Hyderabad,D02534,C02732,SUCCESS,0
TE5DF8B67F060,2025-01-01 08:21:36,M0048,565.75,Net Banking,Hyderabad,D04484,C02368,SUCCESS,0
TC453FBD29620,2025-01-01 08:21:39,M0016,3251.53,UPI,Lucknow,D03476,C02828,SUCCESS,0
T6F2B275E89FD,2025-01-01 08:22:05,M0011,3645.94,Wallet,Nagpur,D02199,C01321,SUCCESS,0
T954CEE33298A,2025-01-01 08:22:25,M0009,2720.77,Wallet,Nagpur,D03195,C03496,SUCCESS,0
TE88B91433D74,2025-01-01 08:22:31,M0055,2097.43,Debit Card,Mumbai,D02173,C00859,SUCCESS,0
T89C48EABFD9A,2025-01-01 08:23:27,M0042,5651.01,UPI,Bengaluru,D03677,C02282,SUCCESS,0
T4DA20406D9C0,2025-01-01 08:23:29,M0054,1655.91,Net Banking,Delhi,D02600,C00714,SUCCESS,0
T7A4FE4FD2FFA,2025-01-01 08:25:36,M0009,2913.95,Net Banking,Nagpur,D04271,C01985,SUCCESS,0
T906DCFB822E3,2025-01-01 08:25:49,M0055,2330.24,UPI,Kolkata,D02751,C01830,SUCCESS,0
T5FC82374587B,2025-01-01 08:26:26,M0036,2371.94,Debit Card,Chennai,D01936,C00255,SUCCESS,0
TB4E0F6DD0772,2025-01-01 08:26:28,M0003,1687.7,UPI,Lucknow,D03467,C03951,SUCCESS,0
T974F3F521051,2025-01-01 08:26:53,M0041,714.63,Debit Card,Indore,D01147,C03238,SUCCESS,0
TA8F7EE66A31B,2025-01-01 08:26:59,M0056,4693.42,Credit Card,Mumbai,D00830,C01357,SUCCESS,0
TFC9AB6FA2087,2025-01-01 08:28:17,M0030,1409.84,Credit Card,Nagpur,D01177,C01281,SUCCESS,0
T3315325F1320,2025-01-01 08:28:41,M0040,747.52,UPI,Indore,D03321,C01554,SUCCESS,0
TEBB70A7B9FD2,2025-01-01 08:28:58,M0036,3422.03,Debit Card,Chennai,D04181,C01825,SUCCESS,0
T1126A84BFA28,2025-01-01 08:29:20,M0051,698.07,UPI,Delhi,D03410,C03752,SUCCESS,0
TF97431488DAA,2025-01-01 08:29:30,M0004,2106.29,Wallet,Chennai,D03977,C00878,SUCCESS,0
T5F5F9AAE1742,2025-01-01 08:29:49,M0026,548.2,UPI,Jaipur,D03064,C00966,SUCCESS,0
T72BB8E1FF5C2,2025-01-01 08:32:19,M0009,2801.43,Debit Card,Nagpur,D00671,C01927,SUCCESS,0
T762ECB2AEF83,2025-01-01 08:33:22,M0007,2199.38,UPI,Hyderabad,D03346,C01337,FAILED,0
T8D044BA5B039,2025-01-01 08:33:32,M0034,568.53,UPI,Ahmedabad,D03931,C01429,SUCCESS,0
T2144243AB28E,2025-01-01 08:33:34,M0020,589.59,UPI,Delhi,D03291,C01747,SUCCESS,0
T9D98A18CC532,2025-01-01 08:35:00,M0044,308.8,UPI,Pune,D03467,C03233,SUCCESS,0
T89C5DC70C694,2025-01-01 08:35:42,M0035,668.04,UPI,Lucknow,D01634,C03097,SUCCESS,0
T0617B208EB1C,2025-01-01 08:36:15,M0021,4457.67,UPI,Hyderabad,D01268,C02690,SUCCESS,0
T60966E753D55,2025-01-01 08:38:05,M0001,119.17,UPI,Surat,D02402,C03398,SUCCESS,0
T8504F83CD0D4,2025-01-01 08:38:14,M0039,844.66,UPI,Mumbai,D04337,C02959,SUCCESS,0
T81FC12FFA599,2025-01-01 08:38:27,M0046,1439.88,Net Banking,Chennai,D02811,C02655,SUCCESS,0
TCD110AF7A6A8,2025-01-01 08:40:22,M0059,14216.06,UPI,Chennai,D02632,C00429,SUCCESS,1
T690286A9608C,2025-01-01 08:40:23,M0043,1055.84,UPI,Nagpur,D02627,C02471,SUCCESS,0
T792F318FE7B4,2025-01-01 08:40:59,M0006,1336.23,UPI,Hyderabad,D01214,C01761,SUCCESS,0
TB67A9BEAFA5F,2025-01-01 08:41:10,M0017,2313.36,UPI,Pune,D03612,C00137,SUCCESS,0
T8E1D20DEF5FB,2025-01-01 08:41:20,M0023,801.34,Debit Card,Jaipur,D03897,C02054,SUCCESS,0
TE3375B8E0A3D,2025-01-01 08:42:05,M0055,1434.84,Credit Card,Kolkata,D00858,C00304,SUCCESS,0
T6B0B7CCEECC5,2025-01-01 08:42:10,M0027,2106.35,UPI,Hyderabad,D01105,C00259,SUCCESS,0
TBC8CEC2E4B19,2025-01-01 08:44:06,M0050,2348.23,Credit Card,Kolkata,D04238,C03208,SUCCESS,0
TCB8397613A56,2025-01-01 08:44:55,M0057,2275.17,UPI,Surat,D02817,C03311,SUCCESS,0
TFC363F0FCABE,2025-01-01 08:45:03,M0026,339.84,Wallet,Jaipur,D03164,C00335,SUCCESS,0
T82C67814D93C,2025-01-01 08:45:21,M0039,1276.89,Wallet,Mumbai,D01147,C02951,SUCCESS,0
TC5D837E8A9E3,2025-01-01 08:45:31,M0052,1703.76,Credit Card,Delhi,D00748,C02913,SUCCESS,0
T04F693411E39,2025-01-01 08:45:32,M0040,936.77,UPI,Indore,D04095,C03463,SUCCESS,0
T9AB332AAC89C,2025-01-01 08:45:41,M0022,866.04,UPI,Hyderabad,D02590,C00619,SUCCESS,0
TF22242E4A3C3,2025-01-01 08:46:01,M0013,1951.25,UPI,Chandigarh,D00170,C03133,SUCCESS,0
TA963398DB35F,2025-01-01 08:46:21,M0041,785.09,UPI,Indore,D03896,C01111,SUCCESS,0
T69B9FDE38FD3,2025-01-01 08:46:37,M0012,196.72,UPI,Nagpur,D04376,C00519,SUCCESS,0
TA497486184A6,2025-01-01 08:48:24,M0006,1230.33,Credit Card,Hyderabad,D00417,C00379,SUCCESS,0
T70C363F22D72,2025-01-01 08:48:34,M0002,1194.39,Debit Card,Delhi,D03127,C02441,SUCCESS,0
T1E195093CE17,2025-01-01 08:48:43,M0034,3275.93,Debit Card,Ahmedabad,D00511,C02891,SUCCESS,0
T152BAB624ACD,2025-01-01 08:49:15,M0013,1390.59,UPI,Chandigarh,D02492,C02867,SUCCESS,0
TB950F0B88751,2025-01-01 08:50:30,M0003,2151.09,UPI,Mumbai,D00582,C02900,FAILED,0
T724733C3DF59,2025-01-01 08:50:49,M0021,3584.69,UPI,Hyderabad,D03570,C02413,SUCCESS,0
T67AA8B0B9D4E,2025-01-01 08:51:19,M0057,3402.69,UPI,Kolkata,D00947,C01264,SUCCESS,0
TD59F9E16FCBA,2025-01-01 08:51:28,M0027,1728.37,Debit Card,Hyderabad,D01020,C03275,SUCCESS,0
TF22344AF4782,2025-01-01 08:51:58,M0014,588.07,Net Banking,Jaipur,D03623,C03753,SUCCESS,0
T5FE0A5DEC998,2025-01-01 08:53:07,M0036,2579.0,UPI,Chennai,D00969,C01907,SUCCESS,0
TFFA1D9E1C437,2025-01-01 08:54:11,M0021,4499.73,UPI,Hyderabad,D01059,C01558,SUCCESS,0
TECBB27F53C07,2025-01-01 08:54:55,M0047,869.13,Credit Card,Bengaluru,D04185,C00464,SUCCESS,0
TD958B83C29E1,2025-01-01 08:57:13,M0027,984.3,UPI,Hyderabad,D04392,C00068,SUCCESS,0
TC96AC46A1A76,2025-01-01 08:57:20,M0016,3126.01,UPI,Lucknow,D00606,C01810,SUCCESS,0
T592B7655A986,2025-01-01 08:57:43,M0043,1924.66,UPI,Nagpur,D02387,C03405,SUCCESS,0
T6A99A078DF57,2025-01-01 08:58:49,M0034,3018.71,UPI,Ahmedabad,D03967,C00788,SUCCESS,0
T9981E56262DB,2025-01-01 08:59:12,M0010,316.22,Net Banking,Delhi,D02867,C00919,SUCCESS,0
T779A302F25F7,2025-01-01 08:59:32,M0001,2107.08,UPI,Surat,D02657,C03453,SUCCESS,0
TF75EAFB72FA0,2025-01-01 09:00:06,M0019,1255.42,Debit Card,Mumbai,D02733,C00998,SUCCESS,0
T92C78F2949BB,2025-01-01 09:00:07,M0004,989.16,UPI,Nagpur,D03330,C01990,SUCCESS,0
T6220C24DABE1,2025-01-01 09:00:49,M0013,1091.99,Wallet,Nagpur,D00813,C03882,SUCCESS,0
T18852C5B04A1,2025-01-01 09:01:40,M0059,1545.75,Wallet,Chennai,D03291,C00159,SUCCESS,0
T2859D91C63DE,2025-01-01 09:05:08,M0048,2564.32,UPI,Hyderabad,D03460,C02843,SUCCESS,0
T1652915A074D,2025-01-01 09:05:13,M0030,2220.32,Credit Card,Nagpur,D02007,C03297,SUCCESS,0
T84BF65A99B2C,2025-01-01 09:06:25,M0018,1447.55,UPI,Mumbai,D02148,C02395,SUCCESS,0
T1C166691B429,2025-01-01 09:06:29,M0047,2440.99,Debit Card,Bengaluru,D00440,C03546,SUCCESS,0
TCB392013FB9C,2025-01-01 09:06:35,M0043,2514.16,Debit Card,Nagpur,D00933,C03818,SUCCESS,0
T9FB0946F432C,2025-01-01 09:07:16,M0034,2732.22,UPI,Ahmedabad,D03233,C03353,SUCCESS,0
T4C450D30E456,2025-01-01 09:08:15,M0036,2272.32,UPI,Chennai,D02028,C02787,SUCCESS,0
T7F17AF72543A,2025-01-01 09:08:44,M0014,708.31,Credit Card,Jaipur,D04252,C02669,SUCCESS,0
T043EC07ACDB9,2025-01-01 09:08:53,M0013,1736.35,Debit Card,Ahmedabad,D02436,C03524,SUCCESS,0
TE8C459D64259,2025-01-01 09:09:24,M0032,2416.98,UPI,Bengaluru,D01631,C02468,SUCCESS,0
T83AA5DC36E08,2025-01-01 09:09:32,M0007,1838.34,UPI,Hyderabad,D04260,C03792,SUCCESS,0
T218BDC881F6F,2025-01-01 09:10:12,M0030,1420.42,Net Banking,Nagpur,D00870,C01308,SUCCESS,0
T37614523B767,2025-01-01 09:10:28,M0029,2339.87,UPI,Surat,D02847,C02907,SUCCESS,0
TF5FB0EF120C9,2025-01-01 09:11:21,M0030,3489.42,Net Banking,Nagpur,D01052,C03597,SUCCESS,0
TD0AF11B99F1D,2025-01-01 09:11:26,M0008,518.87,Debit Card,Bengaluru,D04244,C01903,SUCCESS,0
TBE1F9ECE6862,2025-01-01 09:11:58,M0005,485.04,Credit Card,Chennai,D03755,C02545,SUCCESS,0
TB8E31D4CF84D,2025-01-01 09:12:03,M0052,3335.49,UPI,Delhi,D00783,C02071,SUCCESS,0
T32BED13D0CDF,2025-01-01 09:12:06,M0012,366.76,Credit Card,Nagpur,D00101,C02352,SUCCESS,0
TF1F52A0D68EE,2025-01-01 09:12:17,M0051,944.47,Net Banking,Delhi,D04042,C03165,SUCCESS,0
T84F995DDE3D4,2025-01-01 09:12:58,M0011,1916.33,UPI,Surat,D03718,C01110,SUCCESS,0
T6E776C44440A,2025-01-01 09:14:16,M0034,2049.9,Net Banking,Ahmedabad,D01132,C02125,SUCCESS,0
T08A1FD84750F,2025-01-01 09:14:24,M0020,271.77,UPI,Delhi,D00748,C03407,SUCCESS,0
T064DD828F800,2025-01-01 09:14:50,M0050,2410.39,UPI,Kolkata,D01665,C03991,SUCCESS,0
T17B3BF90A7E1,2025-01-01 09:15:13,M0053,3225.24,Net Banking,Pune,D01218,C00142,SUCCESS,0
T5200A0D6E6BB,2025-01-01 09:16:20,M0029,1766.7,Debit Card,Bengaluru,D01940,C03238,SUCCESS,0
T734C23A12FED,2025-01-01 09:16:34,M0006,1499.4,Debit Card,Hyderabad,D01726,C02940,SUCCESS,0
T5ACC29801418,2025-01-01 09:16:48,M0033,3346.33,Debit Card,Hyderabad,D00898,C01707,SUCCESS,0
T9F3B8ED3EF59,2025-01-01 09:16:49,M0033,3365.79,UPI,Hyderabad,D02521,C03264,SUCCESS,0
T537C4B4ECC68,2025-01-01 09:16:56,M0016,2722.97,UPI,Lucknow,D00402,C03730,SUCCESS,0
TD893316E0D50,2025-01-01 09:17:36,M0010,237.71,Debit Card,Delhi,D04365,C01755,SUCCESS,0
T815104EA9ACE,2025-01-01 09:17:55,M0051,724.36,Net Banking,Delhi,D02389,C02310,SUCCESS,0
TACD41BE894EC,2025-01-01 09:18:19,M0003,1082.37,UPI,Mumbai,D00258,C03522,SUCCESS,0
T47E12AB16705,2025-01-01 09:18:25,M0001,979.48,Credit Card,Surat,D00828,C01557,SUCCESS,0
TB5A470C4C13A,2025-01-01 09:18:26,M0060,3802.94,Credit Card,Indore,D00461,C02111,SUCCESS,0
T3D9C724A73A6,2025-01-01 09:19:03,M0007,3147.03,UPI,Hyderabad,D03156,C03685,SUCCESS,0
T980387115DC5,2025-01-01 09:19:47,M0009,4024.92,Debit Card,Bengaluru,D01236,C00948,SUCCESS,0
T2D8491B3C009,2025-01-01 09:20:07,M0018,3555.44,Credit Card,Indore,D02418,C03058,SUCCESS,0
TBF7EDE713E8D,2025-01-01 09:20:21,M0053,1660.29,UPI,Pune,D02717,C00502,SUCCESS,0
T6A5D33ED4605,2025-01-01 09:20:38,M0021,5063.23,Wallet,Hyderabad,D03951,C00919,SUCCESS,0
T2525651F2E5D,2025-01-01 09:20:44,M0054,1260.57,UPI,Delhi,D02651,C00244,SUCCESS,0
TBCD3274E5166,2025-01-01 09:21:07,M0014,6631.04,Wallet,Jaipur,D01721,C03091,SUCCESS,1
T05BD6B643C99,2025-01-01 09:21:23,M0042,2577.96,UPI,Bengaluru,D03450,C01228,SUCCESS,0
TC78502F031FA,2025-01-01 09:22:27,M0039,1698.28,UPI,Mumbai,D00053,C01690,FAILED,0
TC3604388A87E,2025-01-01 09:22:48,M0060,39000.97,Wallet,Indore,D03558,C02397,SUCCESS,1
T66981BAA24DE,2025-01-01 09:23:19,M0045,1208.61,Wallet,Kolkata,D01161,C01427,SUCCESS,0
T7758A4E478BB,2025-01-01 09:23:58,M0013,2285.08,UPI,Chandigarh,D00489,C00680,SUCCESS,0
TFAEBFC211345,2025-01-01 09:25:10,M0021,5536.23,Credit Card,Hyderabad,D02688,C00492,FAILED,0
TE1D22E964796,2025-01-01 09:25:26,M0052,3352.25,Credit Card,Delhi,D02915,C01624,SUCCESS,0
TCDB531D2F2B5,2025-01-01 09:25:33,M0039,688.4,UPI,Mumbai,D04360,C02260,SUCCESS,0
T0E40D9B61C89,2025-01-01 09:26:05,M0047,1996.12,Credit Card,Bengaluru,D00253,C03260,SUCCESS,0
TA01FB678F91D,2025-01-01 09:26:10,M0032,1982.36,Credit Card,Ahmedabad,D04255,C01872,SUCCESS,0
TBEE62E9ECDB1,2025-01-01 09:27:13,M0027,1911.23,Credit Card,Hyderabad,D03263,C03340,SUCCESS,0
TCD8F871B38EB,2025-01-01 09:28:58,M0014,762.1,Debit Card,Jaipur,D02279,C00744,SUCCESS,0
TDB5767E2A0C3,2025-01-01 09:29:01,M0059,1032.96,UPI,Chennai,D00821,C03789,SUCCESS,0
T173A10142853,2025-01-01 09:29:11,M0029,2353.5,UPI,Surat,D04204,C03282,SUCCESS,0
T9448D13B3C7A,2025-01-01 09:29:29,M0052,2198.21,UPI,Delhi,D02581,C03794,SUCCESS,0
T4B4D7A2376CB,2025-01-01 09:30:17,M0022,1769.71,UPI,Hyderabad,D00618,C00726,SUCCESS,0
T0A9667222A50,2025-01-01 09:31:54,M0015,1442.46,Credit Card,Delhi,D01218,C01830,SUCCESS,0
T4E3BC9D17673,2025-01-01 09:32:01,M0048,483.43,UPI,Hyderabad,D02473,C00652,SUCCESS,0
T2B583A0869D5,2025-01-01 09:32:25,M0037,2968.69,Credit Card,Indore,D00523,C02217,SUCCESS,0
TC272C84A123C,2025-01-01 09:33:08,M0014,361.93,UPI,Jaipur,D02964,C02551,SUCCESS,0
T7C37794BDFCA,2025-01-01 09:33:41,M0039,808.24,UPI,Mumbai,D01508,C03756,SUCCESS,0
T2127A80AA7C1,2025-01-01 09:33:51,M0008,503.21,Debit Card,Bengaluru,D02006,C01947,SUCCESS,0
TB63619F2D7D0,2025-01-01 09:33:55,M0040,832.5,UPI,Indore,D01220,C00988,SUCCESS,0
T75A2936A906A,2025-01-01 09:34:51,M0052,2389.1,UPI,Delhi,D02520,C00426,SUCCESS,0
T9C330C161687,2025-01-01 09:34:58,M0020,177.7,UPI,Delhi,D01002,C01683,FAILED,0
T463F99FAE1F1,2025-01-01 09:35:03,M0026,628.61,Debit Card,Jaipur,D03041,C02272,SUCCESS,0
TDE6053C67664,2025-01-01 09:36:03,M0030,3552.77,Net Banking,Nagpur,D02327,C03465,SUCCESS,0
TDDC251D84C6C,2025-01-01 09:36:07,M0049,4382.01,Debit Card,Indore,D03162,C00462,SUCCESS,0
TC3D39B6B26CF,2025-01-01 09:36:16,M0029,1922.52,Credit Card,Surat,D02340,C02843,SUCCESS,0
T1EFD1BEBC2C4,2025-01-01 09:36:40,M0020,321.02,Net Banking,Delhi,D03465,C03556,FAILED,0
TDC77BFA31180,2025-01-01 09:37:03,M0048,1204.78,UPI,Hyderabad,D00676,C01524,SUCCESS,0
TF93B98C4ECC6,2025-01-01 09:37:43,M0016,2137.6,UPI,Lucknow,D02092,C02732,SUCCESS,0
T397109F790DE,2025-01-01 09:38:51,M0035,549.76,UPI,Lucknow,D02339,C02646,SUCCESS,0
T7F0DEF72F2B1,2025-01-01 09:39:51,M0027,1298.59,Credit Card,Hyderabad,D01197,C00564,SUCCESS,0
TD4AE2BF07C87,2025-01-01 09:39:58,M0016,4075.62,UPI,Lucknow,D02887,C00898,SUCCESS,0
T807F4D206A3A,2025-01-01 09:40:35,M0046,3949.9,Debit Card,Chennai,D00037,C02887,SUCCESS,0
T61A13F12F548,2025-01-01 09:41:34,M0059,982.56,Credit Card,Chennai,D02344,C03554,SUCCESS,0
T5626BEDD60B7,2025-01-01 09:41:36,M0015,1807.15,Debit Card,Delhi,D02240,C01702,SUCCESS,0
T6D3C1F4A8113,2025-01-01 09:44:35,M0019,1275.9,Wallet,Mumbai,D03345,C00478,SUCCESS,0
T293C16C23ADC,2025-01-01 09:44:50,M0048,2621.02,Credit Card,Hyderabad,D01081,C03614,SUCCESS,0
TC6BDBF1C5210,2025-01-01 09:46:29,M0013,1386.78,UPI,Chandigarh,D01849,C03178,SUCCESS,0
TADE92225C28E,2025-01-01 09:48:58,M0022,1808.28,Debit Card,Hyderabad,D03603,C00280,SUCCESS,0
TDA87C7633635,2025-01-01 09:49:03,M0006,2111.43,UPI,Hyderabad,D00877,C03041,SUCCESS,0
TA8A9D8A726EC,2025-01-01 09:49:44,M0041,900.48,Debit Card,Indore,D00631,C01226,SUCCESS,0
T389781A7B6E5,2025-01-01 09:50:08,M0037,3649.89,UPI,Indore,D04358,C01554,SUCCESS,0
T31E186C9B9E5,2025-01-01 09:50:10,M0052,2344.82,UPI,Delhi,D03683,C01909,SUCCESS,0
TF57803D4968B,2025-01-01 09:50:33,M0036,2633.55,Debit Card,Lucknow,D04397,C00614,SUCCESS,0
T674FBD4DB615,2025-01-01 09:50:36,M0055,2815.91,Debit Card,Kolkata,D00011,C00198,SUCCESS,0
T08368DFEF9FD,2025-01-01 09:51:03,M0036,1420.74,Wallet,Nagpur,D04500,C03739,SUCCESS,0
